Model name: 1605995180.9348865reward-med-game-score-10k
Extra information: reward = reward*game_score
Timestamp: 2020-11-21 22:46:23.049156
Game Rounds Score Epsilon ClearedLines
2837 28 17 0.7163000000000312 0
2838 23 12 0.7162000000000313 0
2839 25 14 0.7161000000000313 0
2840 22 11 0.7160000000000313 0
2841 18 7 0.7159000000000313 0
2842 28 18 0.7158000000000313 1
2843 16 5 0.7157000000000313 0
2844 23 12 0.7156000000000313 0
2845 18 8 0.7155000000000313 1
2846 27 16 0.7154000000000313 0
2847 18 7 0.7153000000000314 0
2848 26 15 0.7152000000000314 0
2849 29 18 0.7151000000000314 0
2850 20 9 0.7150000000000314 0
2851 23 12 0.7149000000000314 0
2852 18 7 0.7148000000000314 0
2853 21 10 0.7147000000000314 0
2854 23 13 0.7146000000000314 1
2855 23 12 0.7145000000000314 0
2856 30 20 0.7144000000000315 1
2857 26 16 0.7143000000000315 1
2858 29 18 0.7142000000000315 0
2859 28 18 0.7141000000000315 1
2860 24 13 0.7140000000000315 0
2861 19 8 0.7139000000000315 0
2862 30 19 0.7138000000000315 0
2863 25 14 0.7137000000000315 0
2864 31 22 0.7136000000000315 2
2865 19 8 0.7135000000000316 0
2866 28 17 0.7134000000000316 0
2867 26 15 0.7133000000000316 0
2868 25 14 0.7132000000000316 0
2869 28 17 0.7131000000000316 0
2870 24 13 0.7130000000000316 0
2871 21 10 0.7129000000000316 0
2872 24 13 0.7128000000000316 0
2873 17 6 0.7127000000000316 0
2874 26 15 0.7126000000000317 0
2875 28 17 0.7125000000000317 0
2876 29 18 0.7124000000000317 0
2877 18 7 0.7123000000000317 0
2878 25 14 0.7122000000000317 0
2879 26 15 0.7121000000000317 0
2880 25 14 0.7120000000000317 0
2881 31 20 0.7119000000000317 0
2882 22 11 0.7118000000000317 0
2883 24 13 0.7117000000000318 0
2884 23 12 0.7116000000000318 0
2885 24 13 0.7115000000000318 0
2886 31 20 0.7114000000000318 0
2887 28 17 0.7113000000000318 0
2888 19 9 0.7112000000000318 1
2889 27 16 0.7111000000000318 0
2890 24 13 0.7110000000000318 0
2891 22 11 0.7109000000000318 0
2892 25 14 0.7108000000000319 0
2893 20 9 0.7107000000000319 0
2894 20 9 0.7106000000000319 0
2895 24 13 0.7105000000000319 0
2896 27 17 0.7104000000000319 1
2897 17 6 0.7103000000000319 0
2898 23 12 0.7102000000000319 0
2899 29 18 0.7101000000000319 0
2900 23 12 0.7100000000000319 0
2901 28 17 0.709900000000032 0
2902 31 20 0.709800000000032 0
2903 24 13 0.709700000000032 0
2904 27 16 0.709600000000032 0
2905 19 8 0.709500000000032 0
2906 27 16 0.709400000000032 0
2907 28 17 0.709300000000032 0
2908 24 13 0.709200000000032 0
2909 23 13 0.709100000000032 1
2910 25 14 0.709000000000032 0
2911 25 15 0.7089000000000321 1
2912 22 11 0.7088000000000321 0
2913 26 15 0.7087000000000321 0
2914 29 18 0.7086000000000321 0
2915 20 9 0.7085000000000321 0
2916 31 20 0.7084000000000321 0
2917 25 14 0.7083000000000321 0
2918 29 19 0.7082000000000321 1
2919 27 16 0.7081000000000321 0
2920 24 13 0.7080000000000322 0
2921 30 19 0.7079000000000322 0
2922 36 27 0.7078000000000322 2
2923 29 18 0.7077000000000322 0
2924 26 15 0.7076000000000322 0
2925 28 18 0.7075000000000322 1
2926 22 11 0.7074000000000322 0
2927 20 9 0.7073000000000322 0
2928 22 11 0.7072000000000322 0
2929 24 13 0.7071000000000323 0
2930 21 10 0.7070000000000323 0
2931 20 9 0.7069000000000323 0
2932 25 14 0.7068000000000323 0
2933 22 11 0.7067000000000323 0
2934 26 15 0.7066000000000323 0
2935 28 17 0.7065000000000323 0
2936 28 17 0.7064000000000323 0
2937 29 18 0.7063000000000323 0
2938 26 15 0.7062000000000324 0
2939 26 15 0.7061000000000324 0
2940 29 18 0.7060000000000324 0
2941 23 12 0.7059000000000324 0
2942 26 15 0.7058000000000324 0
2943 18 7 0.7057000000000324 0
2944 33 22 0.7056000000000324 0
2945 27 16 0.7055000000000324 0
2946 26 15 0.7054000000000324 0
2947 20 9 0.7053000000000325 0
2948 26 15 0.7052000000000325 0
2949 21 11 0.7051000000000325 1
2950 28 17 0.7050000000000325 0
2951 30 20 0.7049000000000325 1
2952 25 14 0.7048000000000325 0
2953 24 13 0.7047000000000325 0
2954 24 13 0.7046000000000325 0
2955 27 16 0.7045000000000325 0
2956 25 14 0.7044000000000326 0
2957 31 20 0.7043000000000326 0
2958 27 16 0.7042000000000326 0
2959 28 17 0.7041000000000326 0
2960 24 13 0.7040000000000326 0
2961 20 9 0.7039000000000326 0
2962 23 12 0.7038000000000326 0
2963 18 7 0.7037000000000326 0
2964 17 6 0.7036000000000326 0
2965 22 11 0.7035000000000327 0
2966 26 15 0.7034000000000327 0
2967 26 15 0.7033000000000327 0
2968 31 21 0.7032000000000327 1
2969 16 5 0.7031000000000327 0
2970 28 17 0.7030000000000327 0
2971 27 16 0.7029000000000327 0
2972 21 10 0.7028000000000327 0
2973 26 15 0.7027000000000327 0
2974 28 17 0.7026000000000328 0
2975 21 10 0.7025000000000328 0
2976 17 6 0.7024000000000328 0
2977 22 11 0.7023000000000328 0
2978 33 22 0.7022000000000328 0
2979 25 14 0.7021000000000328 0
2980 25 14 0.7020000000000328 0
2981 24 13 0.7019000000000328 0
2982 25 14 0.7018000000000328 0
2983 18 7 0.7017000000000329 0
2984 28 17 0.7016000000000329 0
2985 29 18 0.7015000000000329 0
2986 28 17 0.7014000000000329 0
2987 28 17 0.7013000000000329 0
2988 25 14 0.7012000000000329 0
2989 30 19 0.7011000000000329 0
2990 20 9 0.7010000000000329 0
2991 21 10 0.7009000000000329 0
2992 17 6 0.700800000000033 0
2993 24 13 0.700700000000033 0
2994 30 20 0.700600000000033 1
2995 23 12 0.700500000000033 0
2996 22 11 0.700400000000033 0
2997 19 8 0.700300000000033 0
2998 24 13 0.700200000000033 0
2999 21 10 0.700100000000033 0
3000 28 17 0.700000000000033 0
3001 23 12 0.699900000000033 0
3002 26 15 0.6998000000000331 0
3003 16 5 0.6997000000000331 0
3004 26 15 0.6996000000000331 0
3005 21 10 0.6995000000000331 0
3006 26 15 0.6994000000000331 0
3007 24 13 0.6993000000000331 0
3008 25 14 0.6992000000000331 0
3009 26 15 0.6991000000000331 0
3010 24 13 0.6990000000000332 0
3011 23 12 0.6989000000000332 0
3012 22 11 0.6988000000000332 0
3013 27 16 0.6987000000000332 0
3014 26 15 0.6986000000000332 0
3015 28 17 0.6985000000000332 0
3016 20 9 0.6984000000000332 0
3017 23 12 0.6983000000000332 0
3018 32 21 0.6982000000000332 0
3019 26 15 0.6981000000000332 0
3020 28 17 0.6980000000000333 0
3021 28 17 0.6979000000000333 0
3022 26 15 0.6978000000000333 0
3023 17 6 0.6977000000000333 0
3024 22 11 0.6976000000000333 0
3025 26 15 0.6975000000000333 0
3026 20 9 0.6974000000000333 0
3027 28 17 0.6973000000000333 0
3028 27 16 0.6972000000000333 0
3029 33 24 0.6971000000000334 2
3030 18 7 0.6970000000000334 0
3031 17 6 0.6969000000000334 0
3032 25 15 0.6968000000000334 1
3033 19 8 0.6967000000000334 0
3034 30 19 0.6966000000000334 0
3035 29 18 0.6965000000000334 0
3036 24 13 0.6964000000000334 0
3037 14 3 0.6963000000000334 0
3038 30 19 0.6962000000000335 0
3039 21 11 0.6961000000000335 1
3040 29 18 0.6960000000000335 0
3041 24 13 0.6959000000000335 0
3042 25 14 0.6958000000000335 0
3043 27 16 0.6957000000000335 0
3044 30 20 0.6956000000000335 1
3045 28 17 0.6955000000000335 0
3046 28 17 0.6954000000000335 0
3047 19 8 0.6953000000000336 0
3048 20 9 0.6952000000000336 0
3049 26 15 0.6951000000000336 0
3050 22 11 0.6950000000000336 0
3051 22 11 0.6949000000000336 0
3052 17 6 0.6948000000000336 0
3053 23 12 0.6947000000000336 0
3054 26 15 0.6946000000000336 0
3055 25 14 0.6945000000000336 0
3056 24 13 0.6944000000000337 0
3057 32 22 0.6943000000000337 1
3058 28 17 0.6942000000000337 0
3059 31 20 0.6941000000000337 0
3060 25 14 0.6940000000000337 0
3061 22 13 0.6939000000000337 2
3062 23 12 0.6938000000000337 0
3063 27 16 0.6937000000000337 0
3064 31 20 0.6936000000000337 0
3065 24 13 0.6935000000000338 0
3066 19 8 0.6934000000000338 0
3067 26 15 0.6933000000000338 0
3068 24 13 0.6932000000000338 0
3069 28 17 0.6931000000000338 0
3070 18 7 0.6930000000000338 0
3071 27 16 0.6929000000000338 0
3072 29 18 0.6928000000000338 0
3073 27 16 0.6927000000000338 0
3074 19 8 0.6926000000000339 0
3075 28 18 0.6925000000000339 1
3076 22 11 0.6924000000000339 0
3077 23 12 0.6923000000000339 0
3078 32 21 0.6922000000000339 0
3079 23 12 0.6921000000000339 0
3080 18 7 0.6920000000000339 0
3081 29 18 0.6919000000000339 0
3082 22 11 0.6918000000000339 0
3083 29 18 0.691700000000034 0
3084 25 14 0.691600000000034 0
3085 25 14 0.691500000000034 0
3086 26 15 0.691400000000034 0
3087 28 17 0.691300000000034 0
3088 29 18 0.691200000000034 0
3089 15 4 0.691100000000034 0
3090 30 19 0.691000000000034 0
3091 27 16 0.690900000000034 0
3092 25 14 0.690800000000034 0
3093 27 16 0.6907000000000341 0
3094 24 13 0.6906000000000341 0
3095 24 13 0.6905000000000341 0
3096 28 17 0.6904000000000341 0
3097 29 18 0.6903000000000341 0
3098 22 11 0.6902000000000341 0
3099 22 11 0.6901000000000341 0
3100 26 15 0.6900000000000341 0
3101 24 13 0.6899000000000342 0
3102 23 12 0.6898000000000342 0
3103 23 12 0.6897000000000342 0
3104 24 13 0.6896000000000342 0
3105 23 12 0.6895000000000342 0
3106 27 16 0.6894000000000342 0
3107 25 14 0.6893000000000342 0
3108 19 8 0.6892000000000342 0
3109 39 31 0.6891000000000342 3
3110 26 15 0.6890000000000343 0
3111 31 21 0.6889000000000343 1
3112 22 11 0.6888000000000343 0
3113 14 3 0.6887000000000343 0
3114 27 16 0.6886000000000343 0
3115 26 15 0.6885000000000343 0
3116 28 17 0.6884000000000343 0
3117 23 12 0.6883000000000343 0
3118 30 19 0.6882000000000343 0
3119 19 8 0.6881000000000344 0
3120 20 9 0.6880000000000344 0
3121 26 15 0.6879000000000344 0
3122 29 19 0.6878000000000344 1
3123 25 14 0.6877000000000344 0
3124 19 8 0.6876000000000344 0
3125 28 17 0.6875000000000344 0
3126 21 10 0.6874000000000344 0
3127 27 16 0.6873000000000344 0
3128 32 21 0.6872000000000344 0
3129 21 10 0.6871000000000345 0
3130 26 15 0.6870000000000345 0
3131 28 17 0.6869000000000345 0
3132 26 15 0.6868000000000345 0
3133 25 15 0.6867000000000345 1
3134 18 7 0.6866000000000345 0
3135 22 11 0.6865000000000345 0
3136 27 16 0.6864000000000345 0
3137 24 13 0.6863000000000345 0
3138 33 24 0.6862000000000346 2
3139 32 22 0.6861000000000346 1
3140 16 5 0.6860000000000346 0
3141 26 15 0.6859000000000346 0
3142 29 20 0.6858000000000346 2
3143 27 16 0.6857000000000346 0
3144 28 17 0.6856000000000346 0
3145 26 15 0.6855000000000346 0
3146 24 13 0.6854000000000346 0
3147 21 10 0.6853000000000347 0
3148 28 17 0.6852000000000347 0
3149 22 11 0.6851000000000347 0
3150 33 23 0.6850000000000347 1
3151 17 6 0.6849000000000347 0
3152 33 24 0.6848000000000347 2
3153 22 11 0.6847000000000347 0
3154 36 27 0.6846000000000347 2
3155 27 16 0.6845000000000347 0
3156 22 11 0.6844000000000348 0
3157 25 14 0.6843000000000348 0
3158 28 17 0.6842000000000348 0
3159 19 8 0.6841000000000348 0
3160 27 16 0.6840000000000348 0
3161 26 15 0.6839000000000348 0
3162 20 9 0.6838000000000348 0
3163 25 14 0.6837000000000348 0
3164 26 15 0.6836000000000348 0
3165 27 16 0.6835000000000349 0
3166 26 15 0.6834000000000349 0
3167 31 21 0.6833000000000349 1
3168 18 7 0.6832000000000349 0
3169 20 9 0.6831000000000349 0
3170 25 14 0.6830000000000349 0
3171 26 16 0.6829000000000349 1
3172 26 15 0.6828000000000349 0
3173 18 7 0.682700000000035 0
3174 30 20 0.682600000000035 1
3175 21 10 0.682500000000035 0
3176 30 19 0.682400000000035 0
3177 28 17 0.682300000000035 0
3178 26 15 0.682200000000035 0
3179 35 26 0.682100000000035 2
3180 16 5 0.682000000000035 0
3181 26 15 0.681900000000035 0
3182 25 14 0.681800000000035 0
3183 31 21 0.6817000000000351 1
3184 22 11 0.6816000000000351 0
3185 19 8 0.6815000000000351 0
3186 33 23 0.6814000000000351 1
3187 22 11 0.6813000000000351 0
3188 22 11 0.6812000000000351 0
3189 24 13 0.6811000000000351 0
3190 18 7 0.6810000000000351 0
3191 20 9 0.6809000000000351 0
3192 20 9 0.6808000000000352 0
3193 18 7 0.6807000000000352 0
3194 31 20 0.6806000000000352 0
3195 20 9 0.6805000000000352 0
3196 12 1 0.6804000000000352 0
3197 20 9 0.6803000000000352 0
3198 28 18 0.6802000000000352 1
3199 22 11 0.6801000000000352 0
3200 28 17 0.6800000000000352 0
3201 25 14 0.6799000000000353 0
3202 37 28 0.6798000000000353 2
3203 20 9 0.6797000000000353 0
3204 26 15 0.6796000000000353 0
3205 25 14 0.6795000000000353 0
3206 29 18 0.6794000000000353 0
3207 31 20 0.6793000000000353 0
3208 21 10 0.6792000000000353 0
3209 20 9 0.6791000000000353 0
3210 27 16 0.6790000000000354 0
3211 30 19 0.6789000000000354 0
3212 26 15 0.6788000000000354 0
3213 18 7 0.6787000000000354 0
3214 27 17 0.6786000000000354 1
3215 14 3 0.6785000000000354 0
3216 20 9 0.6784000000000354 0
3217 27 17 0.6783000000000354 1
3218 22 11 0.6782000000000354 0
3219 23 13 0.6781000000000355 1
3220 28 17 0.6780000000000355 0
3221 28 17 0.6779000000000355 0
3222 23 12 0.6778000000000355 0
3223 25 14 0.6777000000000355 0
3224 29 18 0.6776000000000355 0
3225 27 16 0.6775000000000355 0
3226 33 23 0.6774000000000355 1
3227 23 12 0.6773000000000355 0
3228 28 18 0.6772000000000356 1
3229 26 15 0.6771000000000356 0
3230 15 4 0.6770000000000356 0
3231 30 21 0.6769000000000356 2
3232 26 15 0.6768000000000356 0
3233 31 20 0.6767000000000356 0
3234 30 19 0.6766000000000356 0
3235 26 15 0.6765000000000356 0
3236 30 20 0.6764000000000356 1
3237 18 7 0.6763000000000357 0
3238 22 11 0.6762000000000357 0
3239 25 14 0.6761000000000357 0
3240 29 18 0.6760000000000357 0
3241 16 5 0.6759000000000357 0
3242 25 14 0.6758000000000357 0
3243 19 8 0.6757000000000357 0
3244 27 16 0.6756000000000357 0
3245 23 12 0.6755000000000357 0
3246 25 14 0.6754000000000357 0
3247 29 18 0.6753000000000358 0
3248 30 21 0.6752000000000358 2
3249 19 8 0.6751000000000358 0
3250 27 16 0.6750000000000358 0
3251 23 12 0.6749000000000358 0
3252 26 15 0.6748000000000358 0
3253 25 14 0.6747000000000358 0
3254 24 13 0.6746000000000358 0
3255 32 21 0.6745000000000358 0
3256 23 12 0.6744000000000359 0
3257 27 16 0.6743000000000359 0
3258 23 12 0.6742000000000359 0
3259 25 14 0.6741000000000359 0
3260 19 8 0.6740000000000359 0
3261 29 19 0.6739000000000359 1
3262 30 19 0.6738000000000359 0
3263 25 14 0.6737000000000359 0
3264 28 17 0.673600000000036 0
3265 27 16 0.673500000000036 0
3266 30 19 0.673400000000036 0
3267 31 21 0.673300000000036 1
3268 24 13 0.673200000000036 0
3269 20 9 0.673100000000036 0
3270 22 11 0.673000000000036 0
3271 26 15 0.672900000000036 0
3272 26 15 0.672800000000036 0
3273 25 14 0.672700000000036 0
3274 22 11 0.6726000000000361 0
3275 32 22 0.6725000000000361 1
3276 21 10 0.6724000000000361 0
3277 24 13 0.6723000000000361 0
3278 24 13 0.6722000000000361 0
3279 24 13 0.6721000000000361 0
3280 20 9 0.6720000000000361 0
3281 26 15 0.6719000000000361 0
3282 22 11 0.6718000000000361 0
3283 29 19 0.6717000000000362 1
3284 27 17 0.6716000000000362 1
3285 19 8 0.6715000000000362 0
3286 31 21 0.6714000000000362 1
3287 26 15 0.6713000000000362 0
3288 27 16 0.6712000000000362 0
3289 27 16 0.6711000000000362 0
3290 29 18 0.6710000000000362 0
3291 25 14 0.6709000000000362 0
3292 20 9 0.6708000000000363 0
3293 27 16 0.6707000000000363 0
3294 24 13 0.6706000000000363 0
3295 22 11 0.6705000000000363 0
3296 32 21 0.6704000000000363 0
3297 27 17 0.6703000000000363 1
3298 24 13 0.6702000000000363 0
3299 24 14 0.6701000000000363 1
3300 30 19 0.6700000000000363 0
3301 27 16 0.6699000000000364 0
3302 17 6 0.6698000000000364 0
3303 27 16 0.6697000000000364 0
3304 23 12 0.6696000000000364 0
3305 25 14 0.6695000000000364 0
3306 33 23 0.6694000000000364 1
3307 26 15 0.6693000000000364 0
3308 27 16 0.6692000000000364 0
3309 16 5 0.6691000000000364 0
3310 28 17 0.6690000000000365 0
3311 25 14 0.6689000000000365 0
3312 25 14 0.6688000000000365 0
3313 30 19 0.6687000000000365 0
3314 31 21 0.6686000000000365 1
3315 26 15 0.6685000000000365 0
3316 30 20 0.6684000000000365 1
3317 25 14 0.6683000000000365 0
3318 22 11 0.6682000000000365 0
3319 18 7 0.6681000000000366 0
3320 22 11 0.6680000000000366 0
3321 27 16 0.6679000000000366 0
3322 21 10 0.6678000000000366 0
3323 31 20 0.6677000000000366 0
3324 24 13 0.6676000000000366 0
3325 25 14 0.6675000000000366 0
3326 27 16 0.6674000000000366 0
3327 33 23 0.6673000000000366 1
3328 27 16 0.6672000000000367 0
3329 31 21 0.6671000000000367 1
3330 29 18 0.6670000000000367 0
3331 24 13 0.6669000000000367 0
3332 26 15 0.6668000000000367 0
3333 29 18 0.6667000000000367 0
3334 28 18 0.6666000000000367 1
3335 23 12 0.6665000000000367 0
3336 23 13 0.6664000000000367 1
3337 29 18 0.6663000000000368 0
3338 22 11 0.6662000000000368 0
3339 22 12 0.6661000000000368 1
3340 33 23 0.6660000000000368 1
3341 28 17 0.6659000000000368 0
3342 25 14 0.6658000000000368 0
3343 22 11 0.6657000000000368 0
3344 26 16 0.6656000000000368 1
3345 30 20 0.6655000000000368 1
3346 22 11 0.6654000000000369 0
3347 29 19 0.6653000000000369 1
3348 29 18 0.6652000000000369 0
3349 29 18 0.6651000000000369 0
3350 25 14 0.6650000000000369 0
3351 26 15 0.6649000000000369 0
3352 27 17 0.6648000000000369 1
3353 25 14 0.6647000000000369 0
3354 18 7 0.6646000000000369 0
3355 28 17 0.664500000000037 0
3356 29 19 0.664400000000037 1
3357 26 15 0.664300000000037 0
3358 25 14 0.664200000000037 0
3359 27 16 0.664100000000037 0
3360 21 10 0.664000000000037 0
3361 23 12 0.663900000000037 0
3362 24 13 0.663800000000037 0
3363 23 13 0.663700000000037 1
3364 26 15 0.663600000000037 0
3365 20 9 0.6635000000000371 0
3366 32 23 0.6634000000000371 2
3367 31 20 0.6633000000000371 0
3368 27 16 0.6632000000000371 0
3369 24 13 0.6631000000000371 0
3370 30 19 0.6630000000000371 0
3371 26 15 0.6629000000000371 0
3372 25 15 0.6628000000000371 1
3373 39 31 0.6627000000000371 3
3374 34 24 0.6626000000000372 1
3375 25 14 0.6625000000000372 0
3376 26 15 0.6624000000000372 0
3377 26 15 0.6623000000000372 0
3378 30 19 0.6622000000000372 0
3379 20 9 0.6621000000000372 0
3380 22 11 0.6620000000000372 0
3381 26 15 0.6619000000000372 0
3382 26 15 0.6618000000000372 0
3383 22 11 0.6617000000000373 0
3384 26 15 0.6616000000000373 0
3385 27 16 0.6615000000000373 0
3386 21 10 0.6614000000000373 0
3387 25 14 0.6613000000000373 0
3388 23 12 0.6612000000000373 0
3389 30 19 0.6611000000000373 0
3390 23 12 0.6610000000000373 0
3391 27 17 0.6609000000000373 1
3392 28 17 0.6608000000000374 0
3393 23 12 0.6607000000000374 0
3394 26 15 0.6606000000000374 0
3395 23 12 0.6605000000000374 0
3396 27 16 0.6604000000000374 0
3397 28 18 0.6603000000000374 1
3398 28 17 0.6602000000000374 0
3399 28 17 0.6601000000000374 0
3400 24 13 0.6600000000000374 0
3401 23 12 0.6599000000000375 0
3402 30 19 0.6598000000000375 0
3403 30 19 0.6597000000000375 0
3404 17 6 0.6596000000000375 0
3405 19 8 0.6595000000000375 0
3406 20 9 0.6594000000000375 0
3407 23 12 0.6593000000000375 0
3408 29 19 0.6592000000000375 1
3409 27 16 0.6591000000000375 0
3410 34 24 0.6590000000000376 1
3411 27 16 0.6589000000000376 0
3412 30 20 0.6588000000000376 1
3413 20 9 0.6587000000000376 0
3414 22 11 0.6586000000000376 0
3415 23 12 0.6585000000000376 0
3416 22 11 0.6584000000000376 0
3417 21 10 0.6583000000000376 0
3418 34 24 0.6582000000000376 1
3419 30 20 0.6581000000000377 1
3420 23 12 0.6580000000000377 0
3421 25 14 0.6579000000000377 0
3422 25 14 0.6578000000000377 0
3423 27 16 0.6577000000000377 0
3424 23 12 0.6576000000000377 0
3425 27 16 0.6575000000000377 0
3426 21 10 0.6574000000000377 0
3427 28 17 0.6573000000000377 0
3428 25 14 0.6572000000000378 0
3429 20 9 0.6571000000000378 0
3430 24 13 0.6570000000000378 0
3431 27 16 0.6569000000000378 0
3432 25 14 0.6568000000000378 0
3433 20 9 0.6567000000000378 0
3434 20 9 0.6566000000000378 0
3435 28 17 0.6565000000000378 0
3436 27 16 0.6564000000000378 0
3437 26 16 0.6563000000000379 1
3438 28 18 0.6562000000000379 1
3439 23 12 0.6561000000000379 0
3440 21 10 0.6560000000000379 0
3441 22 11 0.6559000000000379 0
3442 28 17 0.6558000000000379 0
3443 28 18 0.6557000000000379 1
3444 17 6 0.6556000000000379 0
3445 33 23 0.6555000000000379 1
3446 27 16 0.655400000000038 0
3447 21 10 0.655300000000038 0
3448 22 12 0.655200000000038 1
3449 23 12 0.655100000000038 0
3450 25 14 0.655000000000038 0
3451 26 15 0.654900000000038 0
3452 28 17 0.654800000000038 0
3453 30 19 0.654700000000038 0
3454 29 18 0.654600000000038 0
3455 28 17 0.654500000000038 0
3456 29 18 0.6544000000000381 0
3457 28 17 0.6543000000000381 0
3458 31 21 0.6542000000000381 1
3459 32 22 0.6541000000000381 1
3460 20 9 0.6540000000000381 0
3461 29 18 0.6539000000000381 0
3462 23 12 0.6538000000000381 0
3463 22 11 0.6537000000000381 0
3464 19 8 0.6536000000000382 0
3465 28 18 0.6535000000000382 1
3466 29 18 0.6534000000000382 0
3467 23 12 0.6533000000000382 0
3468 28 17 0.6532000000000382 0
3469 29 18 0.6531000000000382 0
3470 29 18 0.6530000000000382 0
3471 23 12 0.6529000000000382 0
3472 29 18 0.6528000000000382 0
3473 28 17 0.6527000000000382 0
3474 25 14 0.6526000000000383 0
3475 27 16 0.6525000000000383 0
3476 27 16 0.6524000000000383 0
3477 21 10 0.6523000000000383 0
3478 24 13 0.6522000000000383 0
3479 28 18 0.6521000000000383 1
